20521,Bronze,NULL,|,1,25,1,|,Gina Carlson,493-555-0158,gina18@adventure-works.com,336 E Eagle Peak Rd.,Bremerton,Washington,United States,1948-07-14,Married,25001-50000,Female,2,High School,Professional,1,2
15632,Gold,High-Value Dormant,|,3,5245,3,|,Gloria Carlson,1 (11) 500 555-0114,gloria19@adventure-works.com,5256 Chickpea Ct.,London,England,United Kingdom,1971-01-09,Married,0-25000,Female,0,Partial High School,Manual,0,2
28997,Regular,NULL,|,31,3578,1,|,Hector Carlson,192-555-0128,hector16@adventure-works.com,1667 Warren Street,Chula Vista,California,United States,1947-11-27,Single,25001-50000,Male,2,High School,Professional,0,1
17470,Bronze,NULL,|,2,2330,1,|,Jaime Carlson,113-555-0188,jaime20@adventure-works.com,1742 Shakespeare Drive,Bellflower,California,United States,1937-11-26,Married,50001-75000,Female,4,Graduate Degree,Management,0,2
23770,Regular,NULL,|,11,5,1,|,Jamie Carlson,1 (11) 500 555-0163,jamie40@adventure-works.com,8191 Scenic Ct.,Maidenhead,England,United Kingdom,1971-05-12,Single,0-25000,Male,0,Partial High School,Manual,0,2
25808,Regular,NULL,|,4,78,1,|,Janet Carlson,1 (11) 500 555-0115,janet24@adventure-works.com,"6963, rue Lauriston",Paris,Seine (Paris),France,1947-05-02,Single,75001-100000,Female,5,Partial High School,Skilled Manual,1,2
20264,Silver,High-Value Dormant,|,6,5333,2,|,Jay Carlson,1 (11) 500 555-0125,jay48@adventure-works.com,6145 Frisbie Court,Cloverdale,South Australia,Australia,1961-10-27,Single,50001-75000,Male,1,Partial College,Skilled Manual,1,1
21817,Regular,NULL,|,3,791,1,|,Jerome Carlson,1 (11) 500 555-0113,jerome17@adventure-works.com,8684 Military East,Watford,England,United Kingdom,1958-04-09,Married,greater than 100000,Male,1,Partial College,Professional,1,4
15683,Regular,NULL,|,10,90,1,|,Jessie Carlson,1 (11) 500 555-0158,jessie37@adventure-works.com,Nollendorfplatz 518,Braunschweig,Nordrhein-Westfalen,Germany,1944-06-22,Single,75001-100000,Female,5,Partial College,Professional,0,2
16059,Regular,NULL,|,10,147,1,|,Jésus Carlson,1 (11) 500 555-0192,jésus17@adventure-works.com,Marienplatz 222,Grevenbroich,Bayern,Germany,1938-10-11,Married,0-25000,Male,1,"Bachelors ",Clerical,1,0
21886,Silver,High-Value Dormant,|,3,4696,2,|,Jill Carlson,1 (11) 500 555-0176,jill26@adventure-works.com,3393 Alpha Way,Newcastle,New South Wales,Australia,1974-05-10,Single,75001-100000,Female,0,High School,Management,1,2
12642,Regular,NULL,|,8,9,1,|,Jimmy Carlson,1 (11) 500 555-0175,jimmy22@adventure-works.com,"13, boulevard d´Albi",Roubaix,Nord,France,1954-04-13,Married,75001-100000,Male,3,High School,Professional,1,3
15594,Silver,NULL,|,0,66,2,|,Joanna Carlson,1 (11) 500 555-0177,joanna17@adventure-works.com,7530 St. Francis St.,Goulburn,New South Wales,Australia,1967-03-09,Single,75001-100000,Female,5,Graduate Degree,Management,1,2
25627,Regular,NULL,|,11,48,1,|,Joe Carlson,1 (11) 500 555-0123,joe42@adventure-works.com,5146 California Street,Warrington,England,United Kingdom,1964-03-24,Married,0-25000,Male,2,High School,Manual,1,2
17073,Bronze,NULL,|,3,79,2,|,Jonathon Carlson,1 (11) 500 555-0143,jonathon14@adventure-works.com,6305 Waterview Place,Hobart,Tasmania,Australia,1964-03-15,Married,50001-75000,Male,3,"Bachelors ",Professional,1,2
19954,Regular,NULL,|,7,74,2,|,Jose Carlson,1 (11) 500 555-0150,jose36@adventure-works.com,9782 Joan Ave.,Geelong,Victoria,Australia,1974-08-03,Married,50001-75000,Male,0,"Bachelors ",Professional,1,3
13981,Bronze,NULL,|,6,124,2,|,Joy Carlson,1 (11) 500 555-0149,joy17@adventure-works.com,6791 Creekside Drive,Hobart,Tasmania,Australia,1944-06-12,Married,0-25000,Female,5,High School,Skilled Manual,0,3
17885,Bronze,NULL,|,5,2701,2,|,Julio Carlson,1 (11) 500 555-0140,julio19@adventure-works.com,"18, boulevard d´Albi",Paris,Seine (Paris),France,1962-01-21,Married,25001-50000,Male,4,Graduate Degree,Clerical,1,0
14856,Bronze,NULL,|,0,40,1,|,Kari Carlson,161-555-0184,kari39@adventure-works.com,7847 Delta Fair Blvd.,Beaverton,Oregon,United States,1977-08-04,Single,25001-50000,Female,0,Partial High School,Clerical,1,2
20916,Regular,NULL,|,7,120,1,|,Kathleen Carlson,1 (11) 500 555-0157,kathleen19@adventure-works.com,Roßstr 9928,Hannover,Nordrhein-Westfalen,Germany,1965-05-12,Single,25001-50000,Female,2,Partial College,Clerical,1,2
18044,Regular,NULL,|,4,32,1,|,Kendra Carlson,1 (11) 500 555-0118,kendra18@adventure-works.com,892 Southbrook Drive,London,England,United Kingdom,1973-03-06,Single,0-25000,Female,0,Partial High School,Manual,0,2
28209,Regular,NULL,|,9,575,1,|,Krista Carlson,1 (11) 500 555-0153,krista17@adventure-works.com,5983 Meadowlark Court,Sunbury,Victoria,Australia,1968-11-08,Married,50001-75000,Female,2,"Bachelors ",Professional,1,1
21055,Silver,NULL,|,1,1567,2,|,Kristi Carlson,1 (11) 500 555-0114,kristi14@adventure-works.com,Berliner Platz 92,Hof,Bayern,Germany,1968-07-06,Married,25001-50000,Female,0,Graduate Degree,Clerical,1,0
28753,Regular,NULL,|,11,24,1,|,Kristine Carlson,1 (11) 500 555-0172,kristine19@adventure-works.com,8278 Sequoia Court,West Sussex,England,United Kingdom,1971-07-09,Single,0-25000,Female,0,Partial High School,Manual,0,2
28217,Regular,NULL,|,11,2408,1,|,Kristy Carlson,1 (11) 500 555-0179,kristy16@adventure-works.com,189 Rae Anne Dr,Caloundra,Queensland,Australia,1969-10-14,Single,greater than 100000,Female,1,Graduate Degree,Management,1,0
22856,Regular,NULL,|,6,5,1,|,Lance Carlson,1 (11) 500 555-0128,lance18@adventure-works.com,7275 Andrea Lane,Caloundra,Queensland,Australia,1971-10-14,Married,75001-100000,Male,0,"Bachelors ",Professional,0,4
20915,Bronze,NULL,|,1,39,1,|,Latasha Carlson,1 (11) 500 555-0153,latasha18@adventure-works.com,"111, rue Marbeuf",Colomiers,Garonne (Haute),France,1965-04-18,Single,25001-50000,Female,2,Partial College,Clerical,1,1
22064,Regular,NULL,|,11,70,1,|,Lawrence Carlson,1 (11) 500 555-0174,lawrence17@adventure-works.com,749 Tanager Court,Sunbury,Victoria,Australia,1945-05-24,Married,0-25000,Male,4,High School,Skilled Manual,1,2
21079,Regular,NULL,|,6,37,1,|,Lee Carlson,1 (11) 500 555-0146,lee17@adventure-works.com,2062 Dos Encinas,Wokingham,England,United Kingdom,1964-05-12,Single,0-25000,Male,3,High School,Manual,1,0
12609,Gold,High-Value Dormant,|,4,5637,3,|,Linda Carlson,1 (11) 500 555-0140,linda33@adventure-works.com,6696 Adria Drive,Watford,England,United Kingdom,1959-09-20,Married,25001-50000,Female,0,"Bachelors ",Clerical,1,0
19281,Regular,NULL,|,5,68,1,|,Mallory Carlson,1 (11) 500 555-0120,mallory5@adventure-works.com,"54, avenue de Malakoff",Saint Ouen,Loir et Cher,France,1958-04-17,Single,0-25000,Female,2,Partial College,Manual,1,1
17501,Silver,NULL,|,3,142,2,|,Marc Carlson,1 (11) 500 555-0168,marc22@adventure-works.com,9088 Creed Ave,Gold Coast,Queensland,Australia,1952-04-26,Married,25001-50000,Male,3,High School,Skilled Manual,1,2
29311,Regular,NULL,|,2,604,1,|,Marie Carlson,1 (11) 500 555-0156,marie42@adventure-works.com,3740 Azalea Avenue,Gold Coast,Queensland,Australia,1962-05-10,Single,50001-75000,Female,1,Partial College,Skilled Manual,1,1
23012,Regular,NULL,|,4,5,1,|,Mathew Carlson,1 (11) 500 555-0184,mathew14@adventure-works.com,1566 Eagle Ct.,Darlinghurst,New South Wales,Australia,1946-09-24,Married,0-25000,Male,4,High School,Skilled Manual,1,2
15109,Regular,NULL,|,7,120,1,|,Meghan Carlson,1 (11) 500 555-0115,meghan17@adventure-works.com,"118, rue Marbeuf",Suresnes,Hauts de Seine,France,1952-06-10,Married,75001-100000,Female,4,High School,Professional,1,2
20921,Silver,High-Value Dormant,|,3,3234,2,|,Melinda Carlson,1 (11) 500 555-0165,melinda13@adventure-works.com,8152 Claudia Dr.,Gloucestershire,England,United Kingdom,1964-12-25,Married,25001-50000,Female,1,"Bachelors ",Skilled Manual,1,0
21008,Silver,NULL,|,2,1957,2,|,Melody Carlson,1 (11) 500 555-0140,melody18@adventure-works.com,Curieweg 4226,Stuttgart,Saarland,Germany,1960-07-21,Single,0-25000,Female,1,Partial College,Manual,0,0
24691,Regular,NULL,|,8,4,1,|,Meredith Carlson,1 (11) 500 555-0181,meredith42@adventure-works.com,Herzogstr 2908,Hamburg,Hamburg,Germany,1980-05-17,Married,0-25000,Female,0,Partial High School,Manual,1,2
27164,Regular,NULL,|,8,4,1,|,Micheal Carlson,1 (11) 500 555-0198,micheal14@adventure-works.com,1782 Gold Crest Ct,Billericay,England,United Kingdom,1972-05-23,Single,0-25000,Male,0,Partial High School,Manual,1,2
25648,Regular,NULL,|,7,5,1,|,Michele Carlson,1 (11) 500 555-0118,michele52@adventure-works.com,"9967, rue Marbeuf",Saint-Denis,Seine Saint Denis,France,1963-06-19,Married,25001-50000,Female,2,Partial College,Clerical,1,3
21136,Regular,NULL,|,7,107,1,|,Natasha Carlson,1 (11) 500 555-0128,natasha18@adventure-works.com,9573 Royal Oak Rd.,W. York,England,United Kingdom,1980-03-12,Married,0-25000,Female,0,Partial High School,Manual,0,2
19226,Bronze,NULL,|,0,120,1,|,Neil Carlson,296-555-0176,neil17@adventure-works.com,4496 Stroer Lane,Berkeley,California,United States,1958-10-22,Married,25001-50000,Male,2,Partial College,Clerical,1,1
12273,Regular,NULL,|,5,50,1,|,Nelson Carlson,1 (11) 500 555-0133,nelson17@adventure-works.com,Welt Platz 876,Ingolstadt,Bayern,Germany,1958-10-14,Married,25001-50000,Male,1,"Bachelors ",Clerical,1,0
11893,Gold,High-Value Dormant,|,6,8123,3,|,Orlando Carlson,1 (11) 500 555-0111,orlando18@adventure-works.com,761 Orchard View Ave.,Sydney,New South Wales,Australia,1969-02-09,Married,75001-100000,Male,2,Graduate Degree,Management,1,0
29640,Silver,High-Value Dormant,|,3,3611,6,|,Pamela Carlson,353-555-0188,pamela1@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13292,Bronze,NULL,|,8,4479,2,|,Paula Carlson,737-555-0172,paula20@adventure-works.com,4025 Cherokee Drive,Burien,Washington,United States,1962-08-12,Single,75001-100000,Female,5,Partial College,Professional,1,4
11915,Gold,High-Value Dormant,|,5,8143,3,|,Philip Carlson,1 (11) 500 555-0110,philip17@adventure-works.com,6672 Mt. Dias Blvd.,Port Macquarie,New South Wales,Australia,1968-03-16,Single,50001-75000,Male,0,"Bachelors ",Professional,1,1
13829,Bronze,NULL,|,8,4380,2,|,Randall Carlson,1 (11) 500 555-0113,randall20@adventure-works.com,Lützowplatz 5928,Grevenbroich,Bayern,Germany,1977-03-11,Single,25001-50000,Male,0,Partial College,Clerical,0,1
29377,Regular,NULL,|,6,34,1,|,Rebekah Carlson,1 (11) 500 555-0154,rebekah38@adventure-works.com,1869 Pine Hallow Rd.,Saarlouis,Saarland,Germany,1965-08-27,Married,25001-50000,Female,1,"Bachelors ",Skilled Manual,1,2
22677,Bronze,NULL,|,2,13,1,|,Reginald Carlson,1 (11) 500 555-0173,reginald4@adventure-works.com,Marketplatz 5492,Hamburg,Hessen,Germany,1965-10-12,Single,25001-50000,Male,2,Partial College,Clerical,1,2
20204,Regular,NULL,|,11,2476,1,|,Renee Carlson,626-555-0119,renee16@adventure-works.com,845 Olive Ave,Berkeley,California,United States,1959-07-28,Married,75001-100000,Female,2,Graduate Degree,Professional,1,0
29260,Regular,NULL,|,4,98,1,|,Ricky Carlson,208-555-0112,ricky19@adventure-works.com,3177 Dover Way,Colma,California,United States,1935-05-27,Single,50001-75000,Male,4,Graduate Degree,Management,0,2
19786,Silver,High-Value Dormant,|,8,6022,2,|,Robin Carlson,1 (11) 500 555-0170,robin14@adventure-works.com,4579 Glenside Drive,Geelong,Victoria,Australia,1956-07-28,Married,75001-100000,Female,2,High School,Skilled Manual,1,2
14183,Gold,High-Value Dormant,|,6,8321,3,|,Robyn Carlson,1 (11) 500 555-0172,robyn14@adventure-works.com,2128 Birchbark Place,Milton Keynes,England,United Kingdom,1953-10-17,Single,greater than 100000,Female,0,Partial College,Professional,0,3
24552,Bronze,NULL,|,1,39,1,|,Ross Carlson,1 (11) 500 555-0136,ross36@adventure-works.com,"8812, rue Surcouf",Pantin,Seine Saint Denis,France,1945-09-24,Married,50001-75000,Male,5,High School,Professional,0,2
20257,Bronze,NULL,|,0,21,1,|,Roy Carlson,1 (11) 500 555-0162,roy38@adventure-works.com,5377 Sahara Dr.,Warrnambool,Victoria,Australia,1964-07-25,Single,50001-75000,Male,0,"Bachelors ",Professional,0,1
25304,Regular,NULL,|,8,67,1,|,Ruben Carlson,1 (11) 500 555-0156,ruben41@adventure-works.com,673 Noah Court,Stoke-on-Trent,England,United Kingdom,1972-09-17,Single,0-25000,Male,0,Partial High School,Manual,1,2
23933,Regular,NULL,|,5,564,1,|,Sabrina Carlson,1 (11) 500 555-0155,sabrina12@adventure-works.com,Potsdamer Straße 539,Darmstadt,Hessen,Germany,1963-08-04,Single,25001-50000,Female,3,Partial College,Clerical,1,0
11009,Gold,High-Value Dormant,|,8,8091,3,|,Shannon Carlson,1 (11) 500 555-0110,shannon38@adventure-works.com,3839 Northgate Road,Hervey Bay,Queensland,Australia,1964-04-01,Single,50001-75000,Male,0,"Bachelors ",Professional,0,1
14977,Bronze,NULL,|,0,30,1,|,Stacy Carlson,1 (11) 500 555-0173,stacy19@adventure-works.com,"6, route de Marseille",Paris,Seine (Paris),France,1978-02-18,Single,25001-50000,Female,3,Partial College,Clerical,1,2
14688,Regular,NULL,|,11,75,1,|,Tabitha Carlson,1 (11) 500 555-0160,tabitha39@adventure-works.com,Altendorfer Straße 390,Hamburg,Hessen,Germany,1980-10-13,Single,0-25000,Female,0,Partial High School,Manual,0,2
16183,Regular,NULL,|,8,31,2,|,Tanya Carlson,1 (11) 500 555-0136,tanya15@adventure-works.com,9435 Vine Hill Way,St. Leonards,New South Wales,Australia,1964-11-04,Single,50001-75000,Female,3,"Bachelors ",Professional,1,2
12852,Silver,NULL,|,2,4411,2,|,Teresa Carlson,1 (11) 500 555-0159,teresa19@adventure-works.com,Westheimer Straße 6,Stuttgart,Saarland,Germany,1979-02-04,Single,25001-50000,Female,3,Partial College,Clerical,1,1
24694,Regular,NULL,|,8,58,1,|,Theodore Carlson,1 (11) 500 555-0146,theodore19@adventure-works.com,Charlottenstr 39878,Berlin,Hessen,Germany,1978-10-06,Single,25001-50000,Male,0,High School,Manual,0,1
19629,Regular,NULL,|,5,109,2,|,Theresa Carlson,1 (11) 500 555-0151,theresa14@adventure-works.com,7711 Fieldcrest Dr.,East Brisbane,Queensland,Australia,1956-02-14,Married,50001-75000,Female,1,Partial College,Skilled Manual,1,1
29630,Silver,High-Value Dormant,|,3,3749,6,|,Ty Loren Carlson,1 (11) 500 555-0120,tyloren0@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22662,Bronze,NULL,|,2,5,1,|,Tyrone Carlson,1 (11) 500 555-0193,tyrone17@adventure-works.com,6300 Colfax Street,Kirkby,England,United Kingdom,1964-02-15,Married,25001-50000,Male,1,"Bachelors ",Skilled Manual,1,2
14425,Gold,High-Value Dormant,|,7,8332,3,|,Victor Carlson,1 (11) 500 555-0132,victor18@adventure-works.com,Celler Weg 40,Duesseldorf,Hessen,Germany,1957-08-18,Married,greater than 100000,Male,2,High School,Professional,1,4
19943,Silver,NULL,|,2,3113,2,|,Walter Carlson,1 (11) 500 555-0143,walter11@adventure-works.com,"5, rue de la Cavalerie",Paris,Seine (Paris),France,1948-02-27,Married,75001-100000,Male,4,High School,Management,0,3
20220,Silver,High-Value Dormant,|,7,6061,2,|,Wendy Carlson,1 (11) 500 555-0124,wendy17@adventure-works.com,9507 Mountaire Drive,Caloundra,Queensland,Australia,1969-07-17,Single,greater than 100000,Female,1,Graduate Degree,Management,1,0
29631,Gold,High-Value Dormant,|,3,26844,4,|,Jane Carmichael,716-555-0167,jane0@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29632,Silver,High-Value Dormant,|,26,44945,4,|,Jovita Carmody,646-555-0137,jovita0@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29633,Gold,High-Value Dormant,|,3,31960,7,|,Steve Carnes,268-555-0184,steve1@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29634,Gold,High-Value Dormant,|,3,30648,4,|,Fernando Caro,1 (11) 500 555-0163,fernando0@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29635,Gold,NULL,|,1,23811,8,|,Rob Caron,620-555-0117,rob2@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29636,Silver,High-Value Dormant,|,16,19957,4,|,Andy Carothers,944-555-0148,andy1@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29637,Gold,NULL,|,1,361999,12,|,Donna Carreras,279-555-0130,donna0@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29638,Gold,NULL,|,1,2677,4,|,Rosmarie Carroll,244-555-0112,rosmarie0@adventure-works.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29172,Bronze,NULL,|,1,27,1,|,Arturo Carson,215-555-0124,arturo41@adventure-works.com,911 Nicholas Drive,Concord,California,United States,1958-10-24,Single,50001-75000,Male,5,"Bachelors ",Professional,1,2
23995,Silver,NULL,|,5,2983,2,|,Bradley Carson,1 (11) 500 555-0183,bradley18@adventure-works.com,841 Meadowbrook,Melton,Victoria,Australia,1980-06-03,Single,0-25000,Male,0,"Bachelors ",Clerical,0,0
18537,Bronze,NULL,|,1,2295,1,|,Kathryn Carson,666-555-0130,kathryn13@adventure-works.com,4370 Trafalgar Circle,Beverly Hills,California,United States,1943-01-04,Single,50001-75000,Female,5,"Bachelors ",Management,1,2
11995,Gold,NULL,|,1,8249,3,|,Kelvin Carson,1 (11) 500 555-0149,kelvin11@adventure-works.com,2599 Amaranth Way,Sunbury,Victoria,Australia,1960-06-14,Married,50001-75000,Male,1,Partial College,Skilled Manual,1,1
24459,Silver,NULL,|,2,3961,2,|,Kristin Carson,1 (11) 500 555-0156,kristin15@adventure-works.com,3269 Fourth St.,Caloundra,Queensland,Australia,1962-05-22,Single,50001-75000,Female,1,Partial College,Skilled Manual,0,1
13623,Silver,NULL,|,1,99,3,|,Mitchell Carson,1 (11) 500 555-0163,mitchell13@adventure-works.com,9715 San Francisco,Melbourne,Victoria,Australia,1973-03-15,Married,75001-100000,Male,0,"Bachelors ",Professional,1,3
20062,Bronze,NULL,|,10,1997,2,|,Russell Carson,1 (11) 500 555-0156,russell17@adventure-works.com,Celler Weg 1234,Stuttgart,Saarland,Germany,1971-09-16,Single,25001-50000,Male,0,High School,Manual,0,1
14722,Silver,NULL,|,5,1469,2,|,Sharon Carson,411-555-0128,sharon20@adventure-works.com,3250 Golden Meadow Dr.,Bremerton,Washington,United States,1974-12-27,Single,25001-50000,Female,3,Partial College,Clerical,1,2
11126,Gold,NULL,|,2,4972,3,|,Shaun Carson,1 (11) 500 555-0155,shaun16@adventure-works.com,57 Wolf Way,North Ryde,New South Wales,Australia,1949-04-07,Married,0-25000,Male,2,High School,Skilled Manual,0,2
11356,Gold,NULL,|,2,5069,3,|,Terrence Carson,1 (11) 500 555-0189,terrence15@adventure-works.com,6613 Thornhill Place,Lavender Bay,New South Wales,Australia,1980-05-27,Single,0-25000,Male,0,Partial College,Manual,0,1
27916,Bronze,NULL,|,1,40,1,|,Aaron Carter,180-555-0167,aaron43@adventure-works.com,3450 Rio Grande Dr.,Woodland Hills,California,United States,1974-03-19,Single,25001-50000,Male,0,Partial College,Skilled Manual,0,1
12042,Silver,High-Value Dormant,|,6,5975,2,|,Alex Carter,716-555-0163,alex39@adventure-works.com,7468 Lindley Ct.,Yakima,Washington,United States,1975-09-27,Married,25001-50000,Male,0,High School,Skilled Manual,1,2
19980,Bronze,NULL,|,0,94,1,|,Alexandra Carter,894-555-0115,alexandra52@adventure-works.com,"4212, rue Saint-Lazare",Kirkland,Washington,United States,1964-08-03,Married,75001-100000,Female,5,Partial College,Professional,1,3
21756,Regular,NULL,|,10,554,1,|,Allison Carter,299-555-0175,allison33@adventure-works.com,7535 Hoover Court,Santa Monica,California,United States,1943-11-24,Married,75001-100000,Female,5,"Bachelors ",Management,0,2
11041,Regular,NULL,|,12,2380,1,|,Amanda Carter,295-555-0145,amanda53@adventure-works.com,5826 Escobar,Glendale,California,United States,1977-10-16,Married,50001-75000,Female,0,Partial College,Skilled Manual,1,2
16679,Regular,NULL,|,10,107,2,|,Amber Carter,1 (11) 500 555-0157,amber10@adventure-works.com,3731 Broadmoor Avenue,Melbourne,Victoria,Australia,1963-10-05,Single,50001-75000,Female,0,"Bachelors ",Professional,0,1
27678,Regular,NULL,|,35,3578,1,|,Angel Carter,222-555-0149,angel33@adventure-works.com,6440 Co Road,Lake Oswego,Oregon,United States,1951-09-11,Single,25001-50000,Male,3,Partial College,Professional,0,2
21332,Regular,NULL,|,11,2617,2,|,Bailey Carter,513-555-0117,bailey30@adventure-works.com,6081 Westminster Pl.,Langford,British Columbia,Canada,1954-10-26,Married,50001-75000,Female,2,Partial High School,Skilled Manual,0,2
24698,Regular,NULL,|,3,575,1,|,Blake Carter,1 (11) 500 555-0155,blake37@adventure-works.com,Potsdamer Straße 939,Frankfurt,Hessen,Germany,1973-05-23,Single,25001-50000,Male,0,High School,Manual,1,1
11067,Silver,NULL,|,0,106,2,|,Caleb Carter,944-555-0167,caleb40@adventure-works.com,9563 Pennsylvania Blvd.,Port Orchard,Washington,United States,1976-09-25,Single,50001-75000,Male,0,Partial College,Professional,1,2
25867,Silver,High-Value Dormant,|,7,5784,2,|,Carlos Carter,513-555-0141,carlos38@adventure-works.com,1019 Buchanan Road,Woodland Hills,California,United States,1946-10-20,Single,50001-75000,Male,5,"Bachelors ",Management,1,3
22899,Regular,NULL,|,9,600,1,|,Charles Carter,969-555-0140,charles38@adventure-works.com,149 Valley Blvd.,El Cajon,California,United States,1958-05-21,Married,50001-75000,Male,1,"Bachelors ",Professional,1,1
23836,Bronze,NULL,|,2,599,1,|,Chloe Carter,514-555-0188,chloe7@adventure-works.com,7294 Kathleen Drive,Lincoln Acres,California,United States,1972-02-04,Single,50001-75000,Female,1,Graduate Degree,Professional,1,0
27578,Regular,NULL,|,36,3578,1,|,Courtney Carter,172-555-0126,courtney8@adventure-works.com,6681 Golf Club Rd.,Lakewood,California,United States,1958-11-08,Married,50001-75000,Female,1,"Bachelors ",Professional,1,1
13893,Regular,NULL,|,7,22,1,|,Dalton Carter,358-555-0140,dalton35@adventure-works.com,4802 Haynes Court,Beaverton,Oregon,United States,1966-08-14,Married,50001-75000,Male,4,Graduate Degree,Professional,1,0
11584,Regular,NULL,|,4,9,1,|,Devin Carter,1 (11) 500 555-0183,devin33@adventure-works.com,Buergermeister-ulrich-str 5,Neunkirchen,Saarland,Germany,1965-11-22,Married,25001-50000,Male,1,"Bachelors ",Skilled Manual,1,0
24974,Regular,NULL,|,4,100,1,|,Eduardo Carter,473-555-0165,eduardo34@adventure-works.com,9109 Pinetree Court,Long Beach,California,United States,1948-06-01,Married,50001-75000,Male,2,"Bachelors ",Management,1,0
23824,Regular,NULL,|,11,70,1,|,Edward Carter,143-555-0165,edward12@adventure-works.com,771 Northridge Drive,Downey,California,United States,1973-10-13,Married,25001-50000,Male,1,Graduate Degree,Skilled Manual,1,0
21618,Regular,NULL,|,11,2611,2,|,Elijah Carter,861-555-0126,elijah38@adventure-works.com,6262 Pine Tree Dr.,N. Vancouver,British Columbia,Canada,1966-08-20,Married,50001-75000,Male,4,Graduate Degree,Professional,1,0
19852,Regular,NULL,|,10,70,1,|,Eric Carter,556-555-0163,eric52@adventure-works.com,3409 Meadowbrook Court,Lynnwood,Washington,United States,1945-10-23,Single,50001-75000,Male,5,"Bachelors ",Management,1,2
18780,Bronze,NULL,|,2,1760,1,|,Evan Carter,697-555-0113,evan35@adventure-works.com,419 River Ash Court,Novato,California,United States,1973-05-09,Single,50001-75000,Male,0,Partial College,Skilled Manual,1,1
14563,Regular,NULL,|,6,40,1,|,Fernando Carter,720-555-0149,fernando35@adventure-works.com,515 Wiget Lane,Olympia,Washington,United States,1969-09-24,Married,25001-50000,Male,1,"Bachelors ",Skilled Manual,1,1
22071,Regular,NULL,|,8,74,1,|,Gabriel Carter,263-555-0158,gabriel41@adventure-works.com,3312 Kenneth Ct.,Coronado,California,United States,1963-11-20,Single,greater than 100000,Male,4,"Bachelors ",Management,0,0
12983,Regular,NULL,|,10,100,1,|,Gabriella Carter,962-555-0178,gabriella33@adventure-works.com,6854 Muir Road,Imperial Beach,California,United States,1958-12-21,Married,50001-75000,Female,1,"Bachelors ",Professional,1,1
16596,Bronze,High-Value Dormant,|,5,4487,2,|,Gabrielle Carter,1 (11) 500 555-0197,gabrielle53@adventure-works.com,"1, rue de Maubeuge",Saint Germain en Laye,Yveline,France,1951-03-28,Single,50001-75000,Female,5,Partial High School,Skilled Manual,1,2
15348,Bronze,High-Value Dormant,|,5,3198,2,|,Greg Carter,741-555-0121,greg8@adventure-works.com,4807 Crawford,Tacoma,Washington,United States,1952-11-19,Single,50001-75000,Male,4,Partial College,Professional,1,2
23184,Regular,NULL,|,8,45,1,|,Hailey Carter,302-555-0198,hailey51@adventure-works.com,Rykestr 2605,Mill Valley,California,United States,1966-09-13,Single,50001-75000,Female,0,Graduate Degree,Professional,0,0
13719,Regular,NULL,|,8,1129,1,|,Isaac Carter,804-555-0164,isaac32@adventure-works.com,4864 A St.,Langford,British Columbia,Canada,1954-11-27,Married,0-25000,Male,2,Partial High School,Manual,0,2
21420,Bronze,NULL,|,2,78,1,|,Isabella Carter,690-555-0198,isabella40@adventure-works.com,6406 Golden Leaf Way,Los Angeles,California,United States,1957-09-17,Single,50001-75000,Female,2,Partial High School,Skilled Manual,0,2
27572,Silver,High-Value Dormant,|,2,4490,2,|,Isaiah Carter,776-555-0160,isaiah34@adventure-works.com,9136 San Remo Ct.,El Cajon,California,United States,1958-09-10,Married,75001-100000,Male,1,Partial College,Skilled Manual,1,1
21460,Regular,NULL,|,6,15,1,|,Jack Carter,265-555-0124,jack46@adventure-works.com,8963 Dumbarton Street,Spring Valley,California,United States,1945-08-07,Married,50001-75000,Male,4,"Bachelors ",Management,1,2
20010,Regular,NULL,|,4,70,1,|,Jackson Carter,433-555-0112,jackson40@adventure-works.com,1233 Wesley Ct.,San Diego,California,United States,1966-12-16,Married,50001-75000,Male,4,Graduate Degree,Professional,1,0
13338,Bronze,NULL,|,0,122,1,|,Jada Carter,298-555-0117,jada22@adventure-works.com,8136 Michele Drive,Santa Cruz,California,United States,1942-08-12,Single,75001-100000,Female,5,"Bachelors ",Management,1,2
